id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag
46806955,10000,10000,10000.0,36,0.0999,322.63,B,B3,Superintendent,10+ years,RENT,60000.0,Source Verified,2015-05-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46806955,credit_card,Credit card refinancing,112xx,NY,7.2,0,2004-02-01,685,689,0,-1,-1,7,0,4090,0.18200001,17,w,0.0,0.0,11608.918,11608.92,10000.0,1608.92,0.0,0.0,0.0,2018-05-01,322.42,,2018-05-01,724,720,1,-1,1,Individual,5692.51,-1.0,,0,443,17611,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22500,-1,-1,-1,2,2935,11910,25.6,0,0,134,120,6,1,0,6,-1,1,-1,0,3,3,3,4,6,6,11,3,7,0,0,0,2,100.0,0.0,0,0,35989,17611,16000,13489,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
134283755,7000,7000,7000.0,36,0.0531,210.78,A,A1,Account manage,< 1 year,MORTGAGE,70000.0,Not Verified,2018-05-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134283755,debt_consolidation,Debt consolidation,606xx,IL,10.8,0,1989-04-01,805,809,1,-1,-1,18,0,34806,0.11399999,38,w,2457.8,2457.8,5056.66,5056.66,4542.2,514.46,0.0,0.0,0.0,2020-05-01,210.78,2020-06-01,2020-05-01,814,810,0,-1,1,Individual,5692.51,-1.0,,0,0,251644,2,1,0,1,22,4641,39,5,5,4496,15,135900,1,0,4,7,14803,71767,11.6,0,0,185,343,1,1,2,7,-1,6,-1,0,6,9,11,18,10,16,25,9,18,0,0,0,5,100.0,0.0,0,0,367834,39447,81200,11934,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
1262242,16800,16800,16800.0,60,0.121199995,374.73,B,B3,State Farm Insurance,5 years,RENT,38000.0,Verified,2012-05-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1262242,debt_consolidation,4mygood,288xx,NC,14.78,0,2002-05-01,725,729,0,-1,-1,8,0,20295,0.648,12,f,0.0,0.0,20898.482,20898.48,16800.0,4098.48,0.0,0.0,0.0,2014-11-01,10039.71,,2014-11-01,744,740,0,-1,1,Individual,5692.51,-1.0,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,7927,71.9,0,0,-1,0,-1,-1,0,52,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,50.0,0,0,-1,20295,28222,-1,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
74836121,9000,9000,9000.0,36,0.064899996,275.81,A,A2,Certified Trainer/Hostes,7 years,RENT,26200.0,Source Verified,2016-03-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=74836121,debt_consolidation,Debt consolidation,750xx,TX,39.44,0,1985-06-01,765,769,0,-1,-1,8,0,13214,0.48599997,10,w,0.0,0.0,9925.526,9925.53,9000.0,925.53,0.0,0.0,0.0,2019-03-01,275.42,,2019-05-01,749,745,0,-1,1,Individual,5692.51,-1.0,,0,0,14352,1,1,0,0,165,1138,-1,1,3,3837,49,27200,0,1,0,3,1794,10219,47.6,0,0,167,369,3,3,0,3,-1,17,-1,0,3,6,4,4,2,7,8,6,8,0,0,0,1,100.0,0.0,0,0,70943,14352,19500,43743,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
138120963,14400,14400,14400.0,60,0.1273,325.66,B,B5,Manager Legislative Reference Bureau,3 years,RENT,90000.0,Not Verified,2018-08-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=138120963,debt_consolidation,Debt consolidation,532xx,WI,18.15,0,2000-02-01,715,719,0,-1,90,11,1,16795,0.55799997,26,w,10356.76,10356.76,6828.68,6828.68,4043.24,2785.44,0.0,0.0,0.0,2020-05-01,325.66,2020-06-01,2020-05-01,689,685,0,-1,1,Individual,5692.51,-1.0,,0,0,28785,0,3,0,1,19,11990,27,0,0,5981,38,30100,1,3,1,2,2617,10742,58.0,0,0,126,222,33,11,0,42,-1,12,-1,0,4,6,4,5,7,7,14,6,11,0,0,0,1,100.0,25.0,1,0,75389,28785,25600,45289,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
127018795,6000,6000,6000.0,36,0.1042,194.79,B,B3,Pharm tech,10+ years,MORTGAGE,52000.0,Not Verified,2018-01-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=127018795,debt_consolidation,Debt consolidation,953xx,CA,23.24,0,2002-06-01,710,714,0,38,-1,7,0,27086,0.59099996,9,f,0.0,0.0,6626.394,6626.39,6000.0,626.39,0.0,0.0,0.0,2020-04-01,145.32,,2020-04-01,609,605,0,-1,1,Individual,5692.51,-1.0,,0,648,28956,0,1,0,0,65,1870,8,0,1,20393,41,45800,0,2,1,1,4137,17921,60.0,0,0,135,187,23,23,0,31,38,8,38,0,5,6,5,6,2,6,7,6,7,0,0,0,0,88.9,20.0,0,0,70064,28956,44800,24264,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
10618397,15000,15000,15000.0,36,0.1099,491.01,B,B2,teacher,10+ years,MORTGAGE,75000.0,Source Verified,2014-01-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10618397,debt_consolidation,Debt consolidation,367xx,AL,22.7,0,1983-01-01,730,734,1,-1,-1,15,0,32119,0.584,28,f,0.0,0.0,15775.072,15775.07,15000.0,775.07,0.0,0.0,0.0,2014-07-01,13321.54,,2019-01-01,599,595,0,-1,1,Individual,5692.51,-1.0,,0,5311,153616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55000,-1,-1,-1,5,10973,18346,63.1,0,0,103,372,11,9,4,11,-1,5,-1,0,6,7,8,14,5,12,19,7,15,0,0,0,2,100.0,37.5,0,0,196936,46039,49700,29830,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
7656764,18000,18000,18000.0,60,0.162,439.65,C,C4,Contract Manager,10+ years,MORTGAGE,90000.0,Source Verified,2013-10-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7656764,debt_consolidation,Debt Consolidation,376xx,TN,18.58,0,2001-01-01,690,694,0,-1,-1,13,0,28845,0.90400004,27,f,0.0,0.0,13613.36,13613.36,6277.17,6140.68,73.96,1121.55,201.7494,2016-05-01,300.0,,2016-10-01,509,505,0,-1,1,Individual,5692.51,-1.0,,0,0,307615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31900,-1,-1,-1,2,25635,12,99.9,0,0,120,155,24,10,3,24,-1,-1,-1,0,4,9,4,6,9,10,15,9,13,0,0,0,1,100.0,100.0,0,0,330500,31373,15900,8600,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
160227042,5000,5000,5000.0,36,0.0881,158.56,A,A5,Financial Specialist,4 years,RENT,50000.0,Source Verified,2019-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=160227042,debt_consolidation,Debt consolidation,114xx,NY,17.91,0,2016-08-01,725,729,0,-1,-1,10,0,3811,0.145,12,w,4110.12,4110.12,1107.47,1107.47,889.88,217.59,0.0,0.0,0.0,2020-05-01,158.56,2020-06-01,2020-05-01,724,720,0,-1,1,Individual,5692.51,-1.0,,0,0,13736,1,1,1,1,5,9925,89,1,9,1123,37,26200,1,0,2,10,1374,20594,15.6,0,0,5,38,12,5,0,14,-1,5,-1,0,5,6,7,8,1,9,11,6,10,0,0,0,2,100.0,0.0,0,0,37366,13736,24400,11166,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
145696782,15000,15000,15000.0,36,0.1356,509.47,C,C1,Assistant manager,10+ years,OWN,43000.0,Source Verified,2019-01-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=145696782,debt_consolidation,Debt consolidation,390xx,MS,29.72,0,1998-03-01,720,724,0,-1,-1,5,0,9895,0.366,21,w,9074.26,9074.26,8140.22,8140.22,5925.74,2214.48,0.0,0.0,0.0,2020-05-01,509.47,2020-06-01,2020-05-01,784,780,0,-1,1,Joint App,118000.0,25.33,,0,0,40321,0,1,0,2,13,30426,-1,0,2,4755,37,27000,0,0,0,4,8064,245,95.1,0,0,250,131,15,13,0,20,-1,15,-1,0,1,3,1,2,15,4,6,3,5,0,0,0,0,100.0,100.0,0,0,67908,40321,5000,40908,39572,775,779,2011-09-01,0,0,5,8.2,3,2,0,0,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
31707690,5000,5000,5000.0,36,0.1398,170.84,C,C3,pet stylist,1 year,RENT,30000.0,Source Verified,2014-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=31707690,debt_consolidation,Debt consolidation,150xx,PA,33.4,3,2000-12-01,690,694,1,18,114,8,1,2006,0.17799999,22,w,0.0,0.0,6146.3413,6146.34,5000.0,1146.34,0.0,0.0,0.0,2017-11-01,170.82,,2019-01-01,739,735,0,-1,1,Individual,5692.51,-1.0,,0,4282,32581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11300,-1,-1,-1,2,4073,2635,41.4,0,0,166,150,4,4,0,4,18,4,18,0,2,3,2,6,8,5,14,3,8,0,0,0,2,81.8,0.0,1,0,55478,32581,4500,44178,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
62824764,12000,12000,12000.0,36,0.1099,392.81,B,B4,Web Developer,2 years,RENT,60000.0,Source Verified,2015-11-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=62824764,credit_card,Credit card refinancing,100xx,NY,15.27,0,2001-10-01,695,699,0,-1,-1,11,0,14361,0.606,21,w,0.0,0.0,14133.736,14133.74,12000.0,2133.74,0.0,0.0,0.0,2018-11-01,392.72,,2018-11-01,544,540,0,-1,1,Individual,5692.51,-1.0,,0,0,62318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23700,-1,-1,-1,5,5665,3793,76.3,0,0,87,168,2,2,0,2,-1,17,-1,0,2,3,3,9,6,7,15,3,11,0,0,0,2,100.0,66.7,0,0,66652,62318,16000,42952,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
29584245,7200,7200,7200.0,36,0.1167,238.01,B,B4,chiropractic assistant,8 years,RENT,35000.0,Not Verified,2014-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=29584245,debt_consolidation,Debt consolidation,890xx,NV,9.77,2,2002-11-01,710,714,0,4,-1,13,0,8111,0.22299999,25,w,0.0,0.0,7951.36,7951.36,7200.0,751.36,0.0,0.0,0.0,2016-02-01,1899.32,,2020-05-01,654,650,0,53,1,Individual,5692.51,-1.0,,0,0,209449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36300,-1,-1,-1,7,17454,7005,46.1,0,0,103,127,2,2,5,2,-1,10,4,1,3,5,4,5,3,12,17,5,13,0,0,0,3,91.3,50.0,0,0,338200,8111,13000,0,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
104900653,4000,4000,4000.0,36,0.082399994,125.79,B,B1,RN,3 years,MORTGAGE,76200.0,Not Verified,2017-04-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=104900653,car,Car financing,479xx,IN,15.89,0,2004-11-01,665,669,0,68,81,27,1,6182,0.21100001,52,w,0.0,0.0,4344.983,4344.98,4000.0,344.98,0.0,0.0,0.0,2018-07-01,2585.75,,2018-07-01,644,640,0,68,1,Individual,5692.51,-1.0,,0,0,342637,1,14,0,1,21,103536,101,2,3,1801,83,29300,1,1,4,4,12690,7975,24.0,0,0,149,142,3,3,1,10,-1,3,-1,1,4,10,4,4,37,12,14,10,27,0,0,0,2,94.2,0.0,1,0,372122,109718,10500,102822,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
104028890,3000,3000,3000.0,36,0.1149,98.92,B,B5,Security Specialist,1 year,RENT,40000.0,Verified,2017-05-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=104028890,credit_card,Credit card refinancing,787xx,TX,14.97,0,2013-07-01,685,689,2,-1,62,20,2,2863,0.20899999,23,w,0.0,0.0,3558.94,3558.94,3000.0,558.94,0.0,0.0,0.0,2020-05-01,98.66,,2020-05-01,614,610,0,-1,1,Individual,5692.51,-1.0,,0,1528,48461,4,13,2,8,1,45598,91,3,6,1824,75,13700,2,0,5,15,2423,7337,28.1,0,0,44,22,3,1,0,3,-1,0,-1,0,3,3,3,3,16,6,6,3,20,0,0,0,6,100.0,0.0,0,0,64382,48461,10200,49892,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
106498911,35000,35000,35000.0,36,0.1144,1153.17,B,B4,Project Field Manager,7 years,MORTGAGE,120000.0,Source Verified,2017-04-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=106498911,credit_card,Credit card refinancing,980xx,WA,18.97,0,1992-07-01,705,709,0,-1,-1,17,0,45539,0.527,44,w,0.0,0.0,36293.332,36293.33,35000.0,1293.33,0.0,0.0,0.0,2017-08-01,32878.31,,2018-11-01,789,785,0,-1,1,Joint App,180000.0,24.66,Source Verified,0,0,547274,0,1,1,2,8,38573,-1,1,3,12235,53,86400,1,3,6,5,32193,18587,70.9,0,0,142,297,9,8,10,9,-1,7,-1,0,8,10,9,11,11,14,23,10,17,0,0,0,2,100.0,55.6,0,0,633351,84112,63800,41366,96385,690,694,1992-07-01,0,8,26,56.9,2,27,0,0,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
168550174,27000,27000,27000.0,36,0.2565,1082.82,D,D4,Program Management Analyst,10+ years,RENT,90000.0,Verified,2020-03-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=168550174,debt_consolidation,Debt consolidation,206xx,MD,37.53,0,1990-09-01,665,669,0,-1,-1,31,0,54308,0.946,48,f,0.0,0.0,28012.56,28012.56,27000.0,1012.56,0.0,0.0,0.0,2020-06-01,0.0,,2020-05-01,684,680,0,-1,1,Individual,5692.51,-1.0,,0,0,105203,0,6,2,4,10,50895,72,1,2,5434,85,57400,0,1,1,6,3394,731,97.5,0,0,354,172,10,10,0,13,-1,10,-1,0,15,25,15,17,16,25,32,25,31,0,0,0,3,100.0,86.7,0,0,143340,105203,29400,85940,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,Y,CVD19SKIP,INCOMECURT,ACTIVE,2,0.0,2020-05-01,2020-07-01,2020-05-01,2,0,ACTIVE,1135.1,26703.36,1082.82,N
77468443,28000,28000,28000.0,36,0.053200003,843.22,A,A1,Clinical Project Manager,1 year,MORTGAGE,100000.0,Not Verified,2016-04-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77468443,debt_consolidation,Debt consolidation,970xx,OR,19.82,0,2004-03-01,780,784,1,-1,-1,11,0,21754,0.207,25,w,0.0,0.0,30261.08,30261.08,28000.0,2261.08,0.0,0.0,0.0,2018-10-01,5824.25,,2018-10-01,744,740,0,-1,1,Individual,5692.51,-1.0,,0,0,473382,1,3,1,1,8,96340,42,0,1,13210,23,105300,0,0,2,3,43035,83546,20.7,0,0,111,145,21,4,1,21,-1,6,-1,0,3,3,7,9,14,7,10,3,11,0,0,0,2,100.0,0.0,0,0,571861,118094,105300,110311,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
6532488,4000,4000,4000.0,36,0.1305,134.88,B,B5,,,RENT,20157.0,Verified,2013-08-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6532488,credit_card,Credit card refinancing,631xx,MO,17.32,0,1993-07-01,670,674,1,-1,95,6,1,6702,0.496,16,w,0.0,0.0,4854.14,4854.14,4000.0,854.14,0.0,0.0,0.0,2016-07-01,268.22,,2018-08-01,664,660,0,-1,1,Individual,5692.51,-1.0,,0,0,6702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13500,-1,-1,-1,3,1117,1620,66.9,0,0,128,244,21,21,0,21,-1,3,-1,0,3,5,3,10,1,6,15,5,6,0,0,0,0,100.0,66.7,1,0,13500,6702,4900,0,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
162935813,14575,14575,14575.0,36,0.1774,525.03,C,C5,Retail Logistics manager,10+ years,RENT,78000.0,Not Verified,2019-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=162935813,debt_consolidation,Debt consolidation,950xx,CA,22.65,0,2007-04-01,755,759,2,-1,-1,12,0,7968,0.14,18,w,0.0,0.0,15208.91,15208.91,14575.0,633.91,0.0,0.0,0.0,2020-04-01,14187.58,,2020-05-01,704,700,0,-1,1,Individual,5692.51,-1.0,,0,0,45093,1,1,1,2,2,37125,-1,0,4,6875,14,56800,2,0,2,6,3758,47132,14.5,0,0,64,152,16,2,0,16,-1,0,-1,0,4,4,9,9,6,11,12,4,12,0,0,0,1,100.0,0.0,0,0,93925,45093,55100,37125,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
3373803,10000,10000,10000.0,36,0.1531,348.18,C,C2,Amerifirst Financial Inc.,< 1 year,RENT,30000.0,Source Verified,2013-03-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3373803,debt_consolidation,Debt Consolitdation,852xx,AZ,21.48,0,2004-06-01,670,674,0,-1,-1,17,0,10118,0.739,42,w,0.0,0.0,2785.44,2785.44,1845.62,939.82,0.0,0.0,0.0,2013-11-01,348.18,,2020-05-01,659,655,0,-1,1,Individual,5692.51,-1.0,,0,0,61573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13700,-1,-1,-1,5,3848,1690,85.0,0,0,102,106,14,12,0,36,-1,9,-1,0,5,6,6,16,23,8,19,6,17,0,0,0,2,100.0,80.0,0,0,62942,61573,11300,49242,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
93092206,6900,6900,6900.0,36,0.2149,261.7,D,D5,Front Office,< 1 year,MORTGAGE,24000.0,Verified,2016-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93092206,debt_consolidation,Debt consolidation,763xx,TX,24.35,1,2007-07-01,665,669,1,12,-1,9,0,8904,0.73,21,f,0.0,0.0,9175.591,9175.59,6900.0,2275.59,0.0,0.0,0.0,2019-02-01,2141.33,,2019-06-01,734,730,0,-1,1,Individual,5692.51,-1.0,,0,0,17336,0,1,0,1,16,8432,70,3,6,2591,72,12200,1,0,4,7,2167,1586,72.7,0,0,92,112,8,8,0,13,12,3,12,0,2,3,3,7,4,8,17,3,9,0,0,0,3,95.2,33.3,0,0,24263,17336,5800,12063,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
131031788,12000,12000,12000.0,60,0.109,260.32,B,B4,Account executive ,10+ years,MORTGAGE,106000.0,Not Verified,2018-04-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=131031788,debt_consolidation,Debt consolidation,018xx,MA,9.35,0,1994-01-01,705,709,1,31,-1,9,0,54246,0.56,30,w,0.0,0.0,13296.458,13296.46,12000.0,1296.46,0.0,0.0,0.0,2019-04-01,10427.33,,2020-05-01,719,715,0,41,1,Individual,5692.51,-1.0,,0,0,311943,2,1,1,1,5,6743,96,2,3,3148,81,110500,0,0,1,4,38993,3004,90.5,0,0,147,291,5,5,2,18,33,5,31,0,2,6,2,12,4,7,24,6,9,0,0,0,3,69.0,50.0,0,0,423770,60989,7600,7000,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
5800749,24375,24375,24375.0,60,0.19520001,639.3,D,D4,Pierce County ,6 years,RENT,55000.0,Verified,2013-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5800749,debt_consolidation,Back on track ,983xx,WA,25.85,0,2002-04-01,710,714,1,-1,-1,11,0,9409,0.473,22,f,0.0,0.0,32098.42,32098.42,24375.0,7723.42,0.0,0.0,0.0,2015-05-01,18673.18,,2019-04-01,744,740,0,-1,1,Individual,5692.51,-1.0,,0,0,41460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19900,-1,-1,-1,6,3769,1616,26.5,0,0,70,136,15,14,0,49,-1,1,-1,0,2,4,3,6,11,8,11,4,11,0,0,0,0,100.0,33.3,0,0,60801,41460,2200,40901,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
11574577,28000,28000,28000.0,36,0.1699,998.14,D,D1,Sales Rep,8 years,MORTGAGE,74000.0,Source Verified,2014-02-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=11574577,debt_consolidation,Debt consolidation,175xx,PA,25.88,0,1987-10-01,690,694,1,79,56,22,1,25139,0.527,41,f,0.0,0.0,34001.18,34001.18,28000.0,6001.18,0.0,0.0,0.0,2015-09-01,16034.66,,2019-10-01,564,560,0,-1,1,Individual,5692.51,-1.0,,0,0,224988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47700,-1,-1,-1,11,10227,12186,66.1,0,0,176,316,9,9,1,11,-1,6,-1,0,8,10,12,20,9,17,29,10,22,0,0,0,2,97.6,33.3,0,1,269801,72995,35900,66368,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
83730195,11200,11200,11200.0,36,0.0859,354.03,A,A5,owner,10+ years,RENT,57000.0,Source Verified,2016-06-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=83730195,debt_consolidation,Debt consolidation,330xx,FL,31.84,0,1992-05-01,750,754,0,-1,-1,12,0,26628,0.52099997,24,f,0.0,0.0,12945.849,12945.85,11200.0,1745.85,0.0,0.0,0.0,2019-12-01,59.87,,2020-05-01,724,720,0,-1,1,Individual,5692.51,-1.0,,0,0,45676,0,2,1,1,12,19048,47,0,3,9040,50,51100,0,0,0,4,3806,23874,52.7,0,0,120,289,17,12,0,17,-1,14,-1,0,7,8,9,16,5,10,19,8,12,0,0,0,1,100.0,22.2,0,0,92037,45676,50500,40937,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3,51.42,2017-10-01,2018-01-01,2017-10-01,3,0,Current,154.26,7237.24,60.11,N
155961665,13875,13875,13875.0,60,0.124,311.46,B,B4,Supervisor,10+ years,MORTGAGE,52000.0,Not Verified,2019-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=155961665,credit_card,Credit card refinancing,334xx,FL,16.82,0,2004-03-01,760,764,0,-1,-1,10,0,18365,0.264,15,w,12014.67,12014.67,3185.48,3185.48,1860.33,1325.15,0.0,0.0,0.0,2020-05-01,311.46,2020-06-01,2020-05-01,819,815,0,-1,1,Individual,5692.51,-1.0,,0,0,270961,1,1,1,1,7,9321,82,2,2,4942,34,69600,1,0,1,4,27096,38401,25.9,0,0,142,184,2,2,1,45,-1,9,-1,0,4,6,4,5,4,8,10,6,10,0,0,0,3,100.0,0.0,0,0,327961,27686,51800,11361,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
